Location
1300    ECHO PARK                    AV
3600    COLONIAL                     AV
5200    ALMONT                       ST
2000 W  MANCHESTER                   AV
5400 W  HOLLYWOOD                    BL
BOYD
3RD                          ST
S  MAIN                         ST
100 W  61ST                         ST
7500    WOODMAN                      AV
CHASE                        ST
500 W  85TH                         ST
2800    LANCASTER                    AV
21200    KITTRIDGE                    ST
17800    MAGNOLIA                     BL
600 S  BROADWAY
10900    ROSE                         AV
2400    ARMSTRONG                    AV
11200    RICHLAND                     AV
1300 S  BURLINGTON                   AV
9600    WHITE OAK                    AV
4200    CAMINO REAL
1500 S  PACIFIC                      AV
200 S  SAN PEDRO                    ST
WILSHIRE
7900 S  MAIN                         ST
7300 N  FIGUEROA                     ST
3500    UNION PACIFIC                AV
300    WITMER                       ST
1400 W  37TH                         ST
4100    SOMERSET                     DR
BALBOA                       BL
6000    FAYETTE                      ST
1800    MICHIGAN                     AV
3200 E  1ST                          ST
1300 E  42ND                         ST
1400 W  84TH                         PL
3000    WYNWOOD                      LN
1300 E  103RD                        ST
25800    VERMONT                      AV
VERMONT
2000 W  MANCHESTER                   AV
54TH                         ST
6200 W  3RD                          ST
400 W  40TH                         ST
800 N  ALAMEDA                      ST
500 W  74TH                         ST
14100    POLK                         ST
1200 W  69TH                         ST
1200 E  6TH                          ST
800 S  BONNIE BRAE                  ST
12900    FILMORE                      ST
11100    BURBANK                      BL
1400 S  WESTGATE                     AV
8700    LINCOLN                      BL
6400    WEST                         BL
1400 W  SUNSET                       BL
3100    HELMS                        AV
24600    BROAD                        AV
42ND                         ST
10500    ZELZAH                       AV
8500 S  BROADWAY
600 N  AVENUE 50
00    DRIFTWOOD                    ST
8500    BURTON                       WY
400 E  109TH                        ST
13000    SATICOY                      ST
700    ROSE                         AV
CRENSHAW                     BL
2800    VIA CABRILLO MARINA
4300    WOODLAWN                     AV
900    ELDEN                        AV
1100 W  WASHINGTON                   BL
1400 S  NORTON                       AV
20200    KESWICK                      ST
700    EL CENTRO                    AV
54TH                         ST
800 N  CRESCENT HEIGHTS             BL
6000 N  LANKERSHIM                   BL
15500    ROSCOE                       BL
13600    FELLOWS                      AV
200 S  JUANITA                      AV
100 S  ALAMEDA                      ST
14700    BLYTHE                       ST
5800 S  VERMONT                      AV
3000    PALMER                       DR
6TH
8400 S  FIGUEROA                     ST
700 E  118TH                        PL
900    LINCOLN                      BL
400    CULVER                       BL
400 N  SYCAMORE                     AV
8700    FOOTHILL                     BL
17100    VANOWEN                      ST
800 S  SERRANO                      AV
MATEO                        ST
600 S  ALVARADO                     ST
3200    CHAPMAN                      ST
12700 W  JEFFERSON                    BL
300 W  5TH                          ST
18300    ROSCOE                       BL
500 W  OPP                          ST
1200 S  LAKE                         ST
20100    VANOWEN                      ST
INGRAHAM                     ST
VERMONT                      AV
11900    MONTANA                      AV
6200    TOPANGA CANYON               BL
ROSE
132ND                        ST
5600    PACKARD                      ST
4700    FOUNTAIN                     AV
DURANGO                      AV
100 W  89TH                         ST
13900    BADGER                       AV
500 E  31ST                         ST
6100    FRANKLIN                     AV
1000 S  BROADWAY
6800    HOLLYWOOD                    BL
6TH
100 E  84TH                         ST
5800 W  SUNSET                       BL
PARTHENIA                    ST
4700    ASCOT                        AV
12700    WOODCOCK                     AV
BALBOA
500 W  92ND                         ST
10900    ROCHESTER                    AV
2700 E  OLYMPIC                      BL
6400    NANCY                        ST
2400 S  FIGUEROA                     ST
1500 S  BENTLEY                      AV
3000    6TH                          AV
11600    WOODCOCK                     AV
MAIN                         ST
WESTMORELAND
PLUMMER                      ST
5300    CHESLEY                      AV
7700    GLORIA                       AV
7000 W  SUNSET                       BL
6500    DENVER                       AV
1100 S  BUNDY                        DR
1100 N  BEACHWOOD                    DR
5400    WILSHIRE                     BL
1100    CALADA                       ST
800 E  28TH                         ST
16100    TUPPER                       ST
1400 E  45TH                         ST
7300    LURLINE                      AV
3900 S  FIGUEROA                     ST
11600    AVALON                       BL
700 S  ALVARADO                     ST
800 S  OLIVE                        ST
2200    ELSINORE                     ST
600 W  118TH                        ST
8000    ANDASOL                      AV
HOOVER
1300    STORM PARKWAY
7TH
3100    HOLLYDALE                    DR
500 S  SPRING                       ST
700 S  NORMANDIE                    AV
5800    AVALON                       BL
7000    COLDWATER CANYON             AV
900 W  FLORENCE                     AV
2500 S  SPAULDING                    AV
13400    GLADSTONE                    AV
14200    FRIAR                        ST
8500    BEVERLY                      BL
700 S  UNION                        AV
700    WATSON                       AV
1900    SANTA YNEZ                   ST
5200 S  VAN NESS                     AV
VINELAND
600    WORLD                        WY
